2020-05-31, 21:47:46, 275000000, 276000000, 1000000.00, 1, -7.59, -7.59
2020-05-31, 21:47:46, 276000000, 277000000, 1000000.00, 1, -6.49, -6.49
2020-05-31, 21:47:46, 277000000, 278000000, 1000000.00, 1, -7.92, -7.92
2020-05-31, 21:47:46, 278000000, 279000000, 1000000.00, 1, -8.33, -8.33
2020-05-31, 21:47:46, 279000000, 280000000, 1000000.00, 1, -7.46, -7.46
2020-05-31, 21:47:46, 280000000, 281000000, 1000000.00, 1, -8.46, -8.46
2020-05-31, 21:47:46, 281000000, 282000000, 1000000.00, 1, -8.96, -8.96
2020-05-31, 21:47:46, 282000000, 283000000, 1000000.00, 1, -8.78, -8.78
2020-05-31, 21:47:46, 283000000, 284000000, 1000000.00, 1, -9.02, -9.02
2020-05-31, 21:47:46, 284000000, 285000000, 1000000.00, 1, -8.60, -8.60
2020-05-31, 21:47:46, 285000000, 286000000, 1000000.00, 1, -8.38, -8.38
2020-05-31, 21:47:46, 286000000, 287000000, 1000000.00, 1, -8.94, -8.94
2020-05-31, 21:47:46, 287000000, 288000000, 1000000.00, 1, -8.77, -8.77
2020-05-31, 21:47:46, 288000000, 289000000, 1000000.00, 1, -8.64, -8.64
2020-05-31, 21:47:46, 289000000, 290000000, 1000000.00, 1, -9.40, -9.40
2020-05-31, 21:47:46, 290000000, 291000000, 1000000.00, 1, -8.66, -8.66
2020-05-31, 21:47:46, 291000000, 292000000, 1000000.00, 1, -9.41, -9.41
2020-05-31, 21:47:46, 292000000, 293000000, 1000000.00, 1, -8.91, -8.91
2020-05-31, 21:47:46, 293000000, 294000000, 1000000.00, 1, -8.91, -8.91
2020-05-31, 21:47:46, 294000000, 295000000, 1000000.00, 1, -9.08, -9.08
2020-05-31, 21:47:46, 295000000, 296000000, 1000000.00, 1, -8.90, -8.90
2020-05-31, 21:47:46, 296000000, 297000000, 1000000.00, 1, -7.87, -7.87
2020-05-31, 21:47:46, 297000000, 298000000, 1000000.00, 1, -9.38, -9.38
2020-05-31, 21:47:46, 298000000, 299000000, 1000000.00, 1, -9.35, -9.35
2020-05-31, 21:47:46, 299000000, 300000000, 1000000.00, 1, -8.70, -8.70
2020-05-31, 21:47:46, 300000000, 301000000, 1000000.00, 1, -8.97, -8.97
2020-05-31, 21:47:46, 301000000, 302000000, 1000000.00, 1, -8.32, -8.32
2020-05-31, 21:47:46, 302000000, 303000000, 1000000.00, 1, -5.23, -5.23
2020-05-31, 21:47:46, 303000000, 304000000, 1000000.00, 1, -9.39, -9.39
2020-05-31, 21:47:46, 304000000, 305000000, 1000000.00, 1, -9.43, -9.43
2020-05-31, 21:47:46, 305000000, 306000000, 1000000.00, 1, -8.78, -8.78
2020-05-31, 21:47:46, 306000000, 307000000, 1000000.00, 1, -8.98, -8.98
2020-05-31, 21:47:46, 307000000, 308000000, 1000000.00, 1, -8.17, -8.17
2020-05-31, 21:47:46, 308000000, 309000000, 1000000.00, 1, -7.38, -7.38
2020-05-31, 21:47:46, 309000000, 310000000, 1000000.00, 1, -8.96, -8.96
2020-05-31, 21:47:46, 310000000, 311000000, 1000000.00, 1, -9.11, -9.11
2020-05-31, 21:47:46, 311000000, 312000000, 1000000.00, 1, -8.50, -8.50
2020-05-31, 21:47:46, 312000000, 313000000, 1000000.00, 1, -8.82, -8.82
2020-05-31, 21:47:46, 313000000, 314000000, 1000000.00, 1, -8.53, -8.53
2020-05-31, 21:47:46, 314000000, 315000000, 1000000.00, 1, -8.60, -8.60
2020-05-31, 21:47:46, 315000000, 316000000, 1000000.00, 1, -9.20, -9.20
2020-05-31, 21:47:46, 316000000, 317000000, 1000000.00, 1, -7.02, -7.02
2020-05-31, 21:47:46, 317000000, 318000000, 1000000.00, 1, -8.57, -8.57
2020-05-31, 21:47:46, 318000000, 319000000, 1000000.00, 1, -9.22, -9.22
2020-05-31, 21:47:46, 319000000, 320000000, 1000000.00, 1, -8.75, -8.75
2020-05-31, 21:47:46, 320000000, 321000000, 1000000.00, 1, -9.05, -9.05
2020-05-31, 21:47:46, 321000000, 322000000, 1000000.00, 1, -9.15, -9.15
2020-05-31, 21:47:46, 322000000, 323000000, 1000000.00, 1, -9.05, -9.05
2020-05-31, 21:47:46, 323000000, 324000000, 1000000.00, 1, -9.26, -9.26
2020-05-31, 21:47:46, 324000000, 325000000, 1000000.00, 1, -9.31, -9.31
2020-05-31, 21:47:46, 325000000, 326000000, 1000000.00, 1, -8.94, -8.94
2020-05-31, 21:47:46, 326000000, 327000000, 1000000.00, 1, -9.17, -9.17
2020-05-31, 21:47:46, 327000000, 328000000, 1000000.00, 1, -9.20, -9.20
2020-05-31, 21:47:46, 328000000, 329000000, 1000000.00, 1, -9.02, -9.02
2020-05-31, 21:47:46, 329000000, 330000000, 1000000.00, 1, -9.28, -9.28
2020-05-31, 21:47:46, 330000000, 331000000, 1000000.00, 1, -9.24, -9.24
2020-05-31, 21:47:46, 331000000, 332000000, 1000000.00, 1, -3.67, -3.67
2020-05-31, 21:47:46, 332000000, 333000000, 1000000.00, 1, -9.21, -9.21
2020-05-31, 21:47:46, 333000000, 334000000, 1000000.00, 1, -9.13, -9.13
2020-05-31, 21:47:46, 334000000, 335000000, 1000000.00, 1, -8.84, -8.84
2020-05-31, 21:47:46, 335000000, 336000000, 1000000.00, 1, -9.25, -9.25
2020-05-31, 21:47:46, 336000000, 337000000, 1000000.00, 1, -9.24, -9.24
2020-05-31, 21:47:46, 337000000, 338000000, 1000000.00, 1, -8.97, -8.97
2020-05-31, 21:47:46, 338000000, 339000000, 1000000.00, 1, -9.15, -9.15
2020-05-31, 21:47:46, 339000000, 340000000, 1000000.00, 1, -8.79, -8.79
2020-05-31, 21:47:46, 340000000, 341000000, 1000000.00, 1, -8.72, -8.72
2020-05-31, 21:47:46, 341000000, 342000000, 1000000.00, 1, -9.02, -9.02
